InputX,InputY,InputZ,Parameter1,Parameter2,Parameter3,Output1
0.963746264,0.347319461,0.389914525,3,3,3,0
0.890892182,0.098232367,0.021931198,3,3,3,0
0.932527588,0.517644609,0.878970388,3,3,3,0
0.443486497,0.497297233,0.584804933,3,3,3,0
0.044520529,0.656896688,0.761798328,3,3,3,0
0.475973981,0.648515533,0.576887521,3,3,3,0
0.233709189,0.854413195,0.539934007,3,3,3,0
0.614039717,0.716451239,0.61456937,3,3,3,0
0.194229828,0.957408852,0.930694832,3,3,3,0
0.288001253,0.591239262,0.505317635,3,3,3,0
0.170386961,0.941698488,0.707911515,3,3,3,0
0.995233624,0.619435001,0.762564031,3,3,3,0
0.308718118,0.462867551,0.679719354,3,3,3,0
0.856351184,0.179107485,0.065966698,3,3,3,0
0.528887567,0.11811064,0.904084131,3,3,3,0
0.430082426,0.84392781,0.977698452,3,3,3,0
0.337940382,0.526745984,0.038594983,3,3,3,0
0.73035598,0.793417715,0.702204966,3,3,3,0
0.691264664,0.229092721,0.193031067,3,3,3,0
0.713837623,0.987228628,0.251655543,3,3,3,0
0.433237128,0.816607446,0.794134776,3,3,3,0
0.935083989,0.58826767,0.828238352,3,3,3,0
0.14003446,0.080538211,0.03972576,3,3,3,0
0.778748569,0.722577451,0.27568968,3,3,3,0
0.831001972,0.703616032,0.988839175,3,3,3,0
0.65231376,0.653283865,0.598713303,3,3,3,0
0.60521629,0.468498213,0.432041388,3,3,3,0
0.029600235,0.861026255,0.329270664,3,3,3,0
0.068515364,0.160173597,0.57359872,3,3,3,0
0.486289843,0.708099122,0.456278256,3,3,3,0
0.987881911,0.248053711,0.47741176,3,3,3,0
0.198480115,0.242385211,0.017359027,3,3,3,0
0.072051919,0.717867208,0.670717197,3,3,3,0
0.88572065,0.348875726,0.899348164,3,3,3,0
0.692571763,0.485671486,0.761925346,3,3,3,0
0.472051448,0.774854027,0.868396584,3,3,3,0
0.269045574,0.422537232,0.698586467,3,3,3,0
0.714215586,0.745122814,0.025905928,3,3,3,0
0.724413411,0.125692455,0.987968666,3,3,3,0
0.311289021,0.865040748,0.061184255,3,3,3,0
0.787789801,0.183901001,0.749370266,3,3,3,0
0.981192962,0.440853076,0.594288544,3,3,3,0
0.089848926,0.281183994,0.931468676,3,3,3,0
0.545541028,0.665300087,0.644424886,3,3,3,0
0.958457644,0.903744997,0.840667488,3,3,3,0
0.85123857,0.856027119,0.358310239,3,3,3,0
0.747568195,0.07952069,0.418312097,3,3,3,0
0.831839492,0.740677926,0.449883843,3,3,3,0
0.521938683,0.865694002,0.184192923,3,3,3,0
0.642312025,0.912753679,0.39489363,3,3,3,0
0.451979489,0.180519218,0.345855197,3,3,3,0
0.698183124,0.508789116,0.453578835,3,3,3,0
0.611673366,0.873626399,0.691197754,3,3,3,0
0.719787027,0.355911288,0.645023931,3,3,3,0
0.533553789,0.221549454,0.848106252,3,3,3,0
0.058265932,0.279873914,0.407847366,3,3,3,0
0.275507854,0.327216461,0.833042718,3,3,3,0
0.812428585,0.078355692,0.484103724,3,3,3,0
0.566475994,0.218883929,0.709710884,3,3,3,0
0.683100425,0.094259066,0.444183288,3,3,3,0
0.173370724,0.618136935,0.966511306,3,3,3,0
0.340944098,0.928653182,0.75502453,3,3,3,0
0.223168329,0.688228862,0.416883081,3,3,3,0
0.180861041,0.413172198,0.621268462,3,3,3,0
0.321034923,0.934440606,0.924705192,3,3,3,0
0.204953074,0.864515619,0.361754142,3,3,3,0
0.696457821,0.986860112,0.990361289,3,3,3,0
0.593168958,0.096764175,0.506308932,3,3,3,0
0.616105388,0.710930799,0.329354602,3,3,3,0
0.978056288,0.743194323,0.791449655,3,3,3,0
0.729581169,0.984224461,0.667079234,3,3,3,0
0.942964504,0.49210822,0.719257975,3,3,3,0
0.054506992,0.148047928,0.122200823,3,3,3,0
0.277485881,0.604866941,0.093790944,3,3,3,0
0.696327124,0.956124157,0.773829233,3,3,3,0
0.231661489,0.41366779,0.750252227,3,3,3,0
0.880887859,0.56957454,0.253650501,3,3,3,0
0.083971267,0.087468481,0.191440007,3,3,3,0
0.745069575,0.572202635,0.640484462,3,3,3,0
0.762989837,0.844769951,0.792636343,3,3,3,0
0.563860086,0.855735846,0.403461318,3,3,3,0
0.85086163,0.327504793,0.797066685,3,3,3,0
0.806064816,0.050446862,0.383242223,3,3,3,0
0.205240982,0.947030002,0.689736786,3,3,3,0
0.582807104,0.547773276,0.476907171,3,3,3,0
0.664192122,0.02234376,0.151817802,3,3,3,0
0.845770081,0.932828576,0.130295191,3,3,3,0
0.746123558,0.299029048,0.915423795,3,3,3,0
0.389933587,0.123626989,0.020480102,3,3,3,0
0.778155795,0.49658027,0.739463436,3,3,3,0
0.935705143,0.333460797,0.808295151,3,3,3,0
0.719168395,0.74626807,0.37799894,3,3,3,0
0.002651633,0.95147261,0.672786998,3,3,3,0
0.387817638,0.659325193,0.219910476,3,3,3,0
0.31571136,0.656970871,0.944130697,3,3,3,0
0.397939416,0.590374961,0.24778327,3,3,3,0
0.44392006,0.020583285,0.310447766,3,3,3,0
0.352147365,0.082227397,0.792882351,3,3,3,0
0.895941931,0.035932003,0.745018396,3,3,3,0
0.450439248,0.579635848,0.44946776,3,3,3,0
0.807711517,0.80579167,0.452281895,3,3,3,0
0.030659255,0.228386251,0.317222424,3,3,3,0
0.921574545,0.858523872,0.485019389,3,3,3,0
0.479157214,0.755519861,0.659672836,3,3,3,0
0.037064317,0.316645644,0.599580917,3,3,3,0
0.104979282,0.581951569,0.15953256,3,3,3,0
0.818018655,0.000902462,0.74424117,3,3,3,0
0.520374163,0.882549423,0.991411009,3,3,3,0
0.588943198,0.706903832,0.136073371,3,3,3,0
0.732557056,0.841056339,0.702607658,3,3,3,0
0.841724288,0.759267398,0.401924713,3,3,3,0
0.066101277,0.86366867,0.429444271,3,3,3,0
0.265394868,0.077564663,0.187446526,3,3,3,0
0.816450801,0.150413763,0.196982502,3,3,3,0
0.449152527,0.865105089,0.111147101,3,3,3,0
0.576979876,0.966793718,0.470697897,3,3,3,0
0.957343585,0.741400937,0.565200652,3,3,3,0
0.80575883,0.82901282,0.520588679,3,3,3,0
0.659585327,0.362341982,0.396341216,3,3,3,0
0.106418497,0.763734466,0.006411863,3,3,3,0
0.396865478,0.359230678,0.460358183,3,3,3,0
0.612298661,0.667262169,0.979073531,3,3,3,0
0.241995783,0.50531504,0.701088684,3,3,3,0
0.804558279,0.931153088,0.260583154,3,3,3,0
0.960823618,0.768619355,0.238203067,3,3,3,0
0.599593051,0.300909681,0.600086634,3,3,3,0
0.262912274,0.577336006,0.314163699,3,3,3,0
0.956756019,0.470688408,0.054860069,3,3,3,0
0.144803265,0.969648215,0.636711803,3,3,3,0
0.950329542,0.868040523,0.259655931,3,3,3,0
0.184692684,0.828699392,0.083515378,3,3,3,0
0.413795628,0.151517136,0.286565967,3,3,3,0
0.01010508,0.905335977,0.301483437,3,3,3,0
0.707187977,0.242704659,0.027020044,3,3,3,0
0.036448175,0.928404219,0.608674359,3,3,3,0
0.575940361,0.814758774,0.609297457,3,3,3,0
0.933137099,0.406825394,0.433277156,3,3,3,0
0.87324961,0.821598267,0.332525433,3,3,3,0
0.612060954,0.224224635,0.710043988,3,3,3,0
0.225569037,0.955090569,0.248626474,3,3,3,0
0.260708393,0.481370092,0.181099806,3,3,3,0
0.237848266,0.527667279,0.962157585,3,3,3,0
0.414833281,0.558017959,0.623691962,3,3,3,0
0.068924282,0.165637188,0.619017163,3,3,3,0
0.457363499,0.899697311,0.004257608,3,3,3,0
0.144815904,0.799934368,0.134439816,3,3,3,0
0.631633085,0.664193766,0.885138844,3,3,3,0
0.79329804,0.550348596,0.452359957,3,3,3,0
0.912304326,0.955129695,0.153290213,3,3,3,0
0.303985544,0.206903164,0.253942238,3,3,3,0
0.459225733,0.122022439,0.955239039,3,3,3,0
0.096924086,0.950526702,0.52371701,3,3,3,0
0.478936104,0.135807145,0.081897855,3,3,3,0
0.406402131,0.066300393,0.534519166,3,3,3,0
0.391039959,0.228511,0.153629958,3,3,3,0
0.132402713,0.238819558,0.370409835,3,3,3,0
0.157538784,0.08357732,0.118361985,3,3,3,0
0.069697668,0.960374969,0.472547985,3,3,3,0
0.318540159,0.467013244,0.101154123,3,3,3,0
0.461303573,0.701240545,0.259894336,3,3,3,0
0.105767478,0.539204167,0.075085894,3,3,3,0
0.579717114,0.487254418,0.096631384,3,3,3,0
0.582950313,0.643987319,0.736387201,3,3,3,0
0.005768661,0.139183053,0.754360746,3,3,3,0
0.894829087,0.456386896,0.505790224,3,3,3,0
0.624072971,0.094471046,0.627387001,3,3,3,0
0.774667764,0.254500932,0.187302488,3,3,3,0
0.047345235,0.318527417,0.281404115,3,3,3,0
0.961685768,0.486973161,0.20266421,3,3,3,0
0.633930506,0.352551286,0.590163153,3,3,3,0
0.107697082,0.674635269,0.279049553,3,3,3,0
0.041977592,0.507547111,0.004511597,3,3,3,0
0.463881183,0.219428775,0.136770306,4,4,4,0
0.192306233,0.890708787,0.806140973,4,4,4,0
0.706815833,0.686509332,0.979612325,4,4,4,0
0.793869365,0.852075665,0.420432736,4,4,4,0
0.398576492,0.548951033,0.455680723,4,4,4,0
0.960612054,0.051981489,0.632261022,4,4,4,0
0.238955326,0.846524289,0.185507523,4,4,4,0
0.376267149,0.099615229,0.855390441,4,4,4,0
0.884571275,0.342003712,0.768803837,4,4,4,0
0.923960771,0.144145021,0.388162686,4,4,4,0
0.912564349,0.983801965,0.132824466,4,4,4,0
0.218348711,0.373494909,0.10105468,4,4,4,0
0.680909518,0.202343879,0.213460631,4,4,4,0
0.435259494,0.585132346,0.365780972,4,4,4,0
0.272943847,0.049796632,0.506338777,4,4,4,0
0.850302293,0.821090985,0.318491517,4,4,4,0
0.683699685,0.77507657,0.066938493,4,4,4,0
0.06175362,0.470162649,0.431669074,4,4,4,0
0.802703958,0.210824445,0.018232285,4,4,4,0
0.55009901,0.642051185,0.70669189,4,4,4,0
0.614773347,0.406541082,0.680179257,4,4,4,0
0.40664302,0.780942611,0.946713112,4,4,4,0
0.541091958,0.355567757,0.804210526,4,4,4,0
0.323719439,0.188407457,0.375835567,4,4,4,0
0.363161377,0.915485756,0.0572362,4,4,4,0
0.553969701,0.631291671,0.744561854,4,4,4,0
0.742401385,0.788481243,0.062121414,4,4,4,0
0.793990867,0.951175471,0.800512651,4,4,4,0
0.425981615,0.428183475,0.957256277,4,4,4,0
0.489559157,0.859359447,0.434116763,4,4,4,0
0.783723291,0.811852746,0.83233334,4,4,4,0
0.346958117,0.281819967,0.705269632,4,4,4,0
0.237682885,0.370834605,0.534976191,4,4,4,0
0.010216489,0.303406295,0.453911666,4,4,4,0
0.31761372,0.580636943,0.557548471,4,4,4,0
0.754688786,0.761230145,0.353293707,4,4,4,0
0.852451314,0.597902725,0.472260741,4,4,4,0
0.040105175,0.999369704,0.185725446,4,4,4,0
0.406155922,0.84489546,0.40900335,4,4,4,0
0.015858927,0.48191814,0.937888694,4,4,4,0
0.743023588,0.614844027,0.771066625,4,4,4,0
0.678695988,0.564630562,0.725616558,4,4,4,0
0.410360644,0.196881346,0.457111914,4,4,4,0
0.652600559,0.038775729,0.767100437,4,4,4,0
0.584393737,0.608939671,0.212319002,4,4,4,0
0.860537549,0.784518546,0.447709664,4,4,4,0
0.359957747,0.207745078,0.918106523,4,4,4,0
0.308325494,0.941984489,0.19955827,4,4,4,0
0.755971452,0.462457029,0.247608956,4,4,4,0
0.311984008,0.597066126,0.489849257,4,4,4,0
0.459295741,0.642638393,0.614470556,4,4,4,0
0.146757415,0.79847691,0.398776836,4,4,4,0
0.951753454,0.990827989,0.87581604,4,4,4,0
0.702464712,0.200972424,0.897779339,4,4,4,0
0.737519786,0.468633698,0.638175725,4,4,4,0
0.842333497,0.039221792,0.525307658,4,4,4,0
0.791389298,0.791631849,0.677009115,4,4,4,0
0.070647641,0.796644999,0.480753194,4,4,4,0
0.692516429,0.329911335,0.040966017,4,4,4,0
0.521714174,0.140668113,0.945506386,4,4,4,0
0.297958627,0.851900935,0.16062765,4,4,4,0
0.868629813,0.661907514,0.649481913,4,4,4,0
0.802457309,0.816507014,0.688269553,4,4,4,0
0.200389343,0.253638835,0.770542113,4,4,4,0
0.55982719,0.886485695,0.467685455,4,4,4,0
0.127370128,0.18139468,0.429587438,4,4,4,0
0.816551926,0.901881294,0.455302697,4,4,4,0
0.956005715,0.296510232,0.393315101,4,4,4,0
0.2008592,0.374944293,0.754543489,4,4,4,0
0.970734289,0.825722685,0.734683586,4,4,4,0
0.621584107,0.758817286,0.235386715,4,4,4,0
0.446879104,0.380848175,0.711247763,4,4,4,0
0.053521311,0.989956398,0.571635819,4,4,4,0
0.045300562,0.87463512,0.50090749,4,4,4,0
0.307286448,0.385095624,0.461059224,4,4,4,0
0.777925178,0.563510254,0.155019303,4,4,4,0
0.023134658,0.28861336,0.598443007,4,4,4,0
0.512135938,0.226520389,0.124031707,4,4,4,0
0.771217193,0.160927221,0.736597995,4,4,4,0
0.026478052,0.328819255,0.03196015,4,4,4,0
0.097024829,0.710585272,0.233347213,4,4,4,0
0.252765998,0.093043389,0.866485193,4,4,4,0
0.993626044,0.078866299,0.661754369,4,4,4,0
0.573434536,0.143929857,0.421464234,4,4,4,0
0.575789819,0.199252725,0.937570387,4,4,4,0
0.912724848,0.853022307,0.029183335,4,4,4,0
0.094393122,0.376470567,0.308295791,4,4,4,0
0.672359368,0.383668348,0.607198911,4,4,4,0
0.806103674,0.268991055,0.48514578,4,4,4,0
0.998499412,0.530993142,0.182213235,4,4,4,0
0.355570082,0.321664469,0.054888063,4,4,4,0
0.17060153,0.11643762,0.067373656,4,4,4,0
0.448345638,0.893750858,0.365827049,4,4,4,0
0.84337555,0.553606938,0.350842582,4,4,4,0
0.986270912,0.545040443,0.129773821,4,4,4,0
0.444233173,0.864898193,0.191539241,4,4,4,0
0.60042048,0.440610832,0.621855441,4,4,4,0
0.941247565,0.199996919,0.998373741,4,4,4,0
0.489715769,0.12383918,0.690450447,4,4,4,0
0.927981851,0.809600689,0.10642109,4,4,4,0
0.675808553,0.754131251,0.586278637,4,4,4,0
0.212669934,0.186505894,0.116041891,4,4,4,0
0.446634682,0.103349814,0.771847629,4,4,4,0
0.076273565,0.380741841,0.860860381,4,4,4,0
0.738481843,0.476970473,0.569137559,4,4,4,0
0.15775937,0.620634557,0.808100774,4,4,4,0
0.7640462,0.353490037,0.236834451,4,4,4,0
0.456760119,0.256201218,0.071031566,4,4,4,0
0.256055025,0.820942238,0.024189383,4,4,4,0
0.398706898,0.170160836,0.068183753,4,4,4,0
0.394303595,0.540955499,0.890137272,4,4,4,0
0.225487786,0.877150932,0.731933895,4,4,4,0
0.732757744,0.269413587,0.43616919,4,4,4,0
0.799236106,0.514161082,0.096633274,4,4,4,0
0.871332981,0.903738548,0.636417121,4,4,4,0
0.44831897,0.758642916,0.29687079,4,4,4,0
0.881317149,0.812771927,0.064509889,4,4,4,0
0.893076115,0.298981166,0.959459079,4,4,4,0
0.732185048,0.522257654,0.647174053,4,4,4,0
0.546699161,0.868737806,0.480218371,4,4,4,0
0.96578258,0.49395187,0.304543417,4,4,4,0
0.441522295,0.702255548,0.331851184,4,4,4,0
0.696209518,0.016603761,0.172166765,4,4,4,0
0.045388635,0.614568958,0.995716012,4,4,4,0
0.578699958,0.031194578,0.900581852,4,4,4,0
0.46572651,0.674628231,0.338099407,4,4,4,0
0.976396483,0.685069098,0.328746035,4,4,4,0
0.337483335,0.440430256,0.259964159,4,4,4,0
0.177049944,0.023131937,0.583617754,4,4,4,0
0.253171612,0.129588691,0.581860016,4,4,4,0
0.595098325,0.433893765,0.763949464,4,4,4,0
0.485406767,0.280452745,0.867810345,4,4,4,0
0.885552387,0.71296453,0.217074935,4,4,4,0
0.398954956,0.265708705,0.399276685,4,4,4,0
0.282800895,0.072121205,0.393060078,4,4,4,0
0.993513345,0.513156262,0.571662419,4,4,4,0
0.183584054,0.851679303,0.545884522,4,4,4,0
0.648386284,0.128048454,0.80254934,4,4,4,0
0.676186238,0.417412495,0.941352918,4,4,4,0
0.194425449,0.062763374,0.154535582,4,4,4,0
0.636097012,0.299398557,0.890916795,4,4,4,0
0.604015034,0.737900611,0.476846177,4,4,4,0
0.926576637,0.5813593,0.619233484,4,4,4,0
0.879899579,0.608817777,0.675649631,4,4,4,0
0.32174573,0.685187729,0.472619719,4,4,4,0
0.189501991,0.113029985,0.90370086,4,4,4,0
0.499408422,0.090926149,0.141234128,4,4,4,0
0.736019106,0.593465394,0.807884593,4,4,4,0
0.49713857,0.178512962,0.107688629,4,4,4,0
0.414392015,0.062505408,0.223025801,4,4,4,0
0.037641247,0.135313359,0.699714612,4,4,4,0
0.772423377,0.885625805,0.05764703,4,4,4,0
0.288860809,0.431123729,0.723312541,4,4,4,0
0.691518271,0.669998104,0.235953271,4,4,4,0
0.459035819,0.193738973,0.31464845,4,4,4,0
0.774114437,0.450456041,0.667606836,4,4,4,0
0.926738883,0.391498034,0.883557118,4,4,4,0
0.635428999,0.456824276,0.884195087,4,4,4,0
0.155248533,0.950307697,0.897623394,4,4,4,0
0.167844482,0.550313454,0.727147864,4,4,4,0
0.094615823,0.768835607,0.084729727,4,4,4,0
0.95771401,0.025796185,0.05048245,4,4,4,0
0.401430988,0.574490215,0.827619552,4,4,4,0
0.487220871,0.420354489,0.599620163,4,4,4,0
0.79526982,0.985517397,0.213293382,4,4,4,0
0.542743995,0.066213987,0.307429279,4,4,4,0
0.546517413,0.582809914,0.671357685,4,4,4,0
0.849449597,0.718819757,0.986186151,4,4,4,0
0.077493806,0.964807611,0.743281206,4,4,4,0
0.20553154,0.903039585,0.304466566,4,4,4,0
0.242608292,0.49727324,0.601650654,4,4,4,0
0.634048404,0.002121572,0.686270525,4,4,4,0
0.740475769,0.147381345,0.130823505,4,4,4,0
0.528604159,0.791320512,0.437695037,4,4,4,0
0.513049079,0.144839242,0.10327005,4,4,4,0
0.558900169,0.926947345,0.655208514,4,4,4,0
0.456902662,0.178220348,0.133898246,4,4,4,0
0.297287334,0.398774344,0.585105334,4,4,4,0
0.63500346,0.987855254,0.500190747,4,4,4,0
0.344014827,0.579837458,0.527463857,4,4,4,0
0.371159745,0.003892279,0.858291462,4,4,4,0
0.136989668,0.920952435,0.369932061,4,4,4,0
0.571743026,0.365115403,0.167298343,4,4,4,0
0.540674966,0.650348887,0.196650232,4,4,4,0
0.148276968,0.394695595,0.769819281,4,4,4,0
0.300141658,0.890535316,0.401934712,4,4,4,0
0.681922133,0.303226517,0.477452251,4,4,4,0
0.171920003,0.455881771,0.93784918,4,4,4,0
0.756435032,0.246190679,0.030131613,4,4,4,0
0.154372106,0.09420651,0.906691762,4,4,4,0
0.874836558,0.294511594,0.188459339,4,4,4,0
0.698405579,0.010484971,0.982320132,4,4,4,0
0.244715864,0.745490482,0.903908562,4,4,4,0
0.397146128,0.864096675,0.855855093,4,4,4,0
0.666365083,0.92273291,0.396379567,4,4,4,0
0.380414229,0.991262912,0.531840036,4,4,4,0
0.886384083,0.036451704,0.780954683,4,4,4,0
0.161663525,0.571111848,0.187217528,4,4,4,0
0.883634231,0.887131765,0.752490784,4,4,4,0
0.024180312,0.823236448,0.475306478,4,4,4,0
0.844694065,0.933568131,0.376365739,4,4,4,0
0.494949985,0.365432725,0.328725587,4,4,4,0
0.89351405,0.598808291,0.350363552,4,4,4,0
0.02102007,0.0752465,0.716770989,4,4,4,0
0.134578642,0.297376986,0.264615048,4,4,4,0
0.534606192,0.698027046,0.454726999,4,4,4,0
0.332870604,0.601723763,0.058636547,4,4,4,0
0.304076689,0.819781189,0.639686274,4,4,4,0
0.48117343,0.252142933,0.962236696,4,4,4,0
0.68518089,0.699021185,0.405912058,4,4,4,0
0.09960274,0.761249853,0.019764406,4,4,4,0
0.133597761,0.474976964,0.448490731,4,4,4,0
0.14987979,0.920906859,0.969991174,4,4,4,0
0.758435845,0.546987851,0.349204094,4,4,4,0
0.922666501,0.294765139,0.464780046,4,4,4,0
0.013479079,0.088437174,0.035929622,4,4,4,0
0.478237541,0.123724032,0.368017657,4,4,4,0
0.053006543,0.017829865,0.355159398,4,4,4,0
0.3656891,0.139797786,0.33931061,4,4,4,0
0.084573593,0.63056814,0.209056302,4,4,4,0
0.442446047,0.05133557,0.913232608,4,4,4,0
0.214734267,0.352267913,0.053070627,4,4,4,0
0.872418917,0.594078233,0.055897051,4,4,4,0
0.608216916,0.173337776,0.325307118,4,4,4,0
0.738654509,0.711470265,0.188008409,4,4,4,0
0.681789562,0.436100477,0.531023159,4,4,4,0
0.394948189,0.039938362,0.186161016,4,4,4,0
0.727894401,0.127667588,0.408556917,4,4,4,0
0.557292786,0.710038398,0.38262638,4,4,4,0
0.359496375,0.303147875,0.652988136,4,4,4,0
0.394488836,0.150065435,0.837617452,4,4,4,0
0.944525911,0.505423978,0.736089397,4,4,4,0
0.152537323,0.711354031,0.16737629,4,4,4,0
0.650547275,0.360257625,0.434910819,4,4,4,0
0.806101225,0.485710294,0.717826926,4,4,4,0
0.339961473,0.264898435,0.184764711,4,4,4,0
0.20718866,0.511429426,0.613469062,4,4,4,0
0.401794339,0.985795498,0.15858347,4,4,4,0
0.998630203,0.771308832,0.371888411,4,4,4,0
0.989680605,0.57437571,0.91957802,4,4,4,0
0.420927464,0.608543879,0.852012614,4,4,4,0
0.668610532,0.540541519,0.564744268,4,4,4,0
0.580450537,0.158106012,0.110637562,4,4,4,0
0.762988866,0.521613527,0.324019639,4,4,4,0
0.638613597,0.759841706,0.762062358,4,4,4,0
0.00415942,0.115313648,0.922413765,4,4,4,0
0.737040477,0.564114751,0.351640125,4,4,4,0
0.393847151,0.021100416,0.839599528,4,4,4,0
0.693350421,0.197080446,0.626999691,4,4,4,0
0.719578388,0.118675336,0.467988535,4,4,4,0
0.828207456,0.903992915,0.352234586,4,4,4,0
0.731501817,0.905564618,0.893478676,4,4,4,0
0.754622959,0.166096841,0.778879582,4,4,4,0
0.118676509,0.171556075,0.199420394,4,4,4,0
0.555094616,0.490293884,0.75110516,4,4,4,0
0.161047069,0.730118559,0.371254505,4,4,4,0
0.827752102,0.074055354,0.904619503,4,4,4,0
0.031218503,0.395328487,0.957059773,4,4,4,0
0.309628388,0.438113235,0.969067178,4,4,4,0
0.006829807,0.629568009,0.546829951,4,4,4,0
0.127440388,0.038056771,0.529695081,4,4,4,0
0.273190879,0.90416555,0.39822126,4,4,4,0
0.628611659,0.836341674,0.63274849,4,4,4,0
0.976605184,0.552269234,0.138317523,4,4,4,0
0.148769793,0.909424778,0.829215384,4,4,4,0
0.469591017,0.411300565,0.282306678,4,4,4,0
0.762182828,0.63796638,0.154432038,4,4,4,0
0.147923844,0.172459941,0.070194056,4,4,4,0
0.368961812,0.283341639,0.825810019,4,4,4,0
0.116716606,0.613994707,0.337981181,4,4,4,0
0.103006541,0.404459561,0.298056909,4,4,4,0
0.782843238,0.295632186,0.129585751,4,4,4,0
0.935083821,0.342758564,0.839061133,4,4,4,0
0.628034053,0.681572384,0.116292763,4,4,4,0
0.266713126,0.295589061,0.322422514,4,4,4,0
0.806698765,0.263762438,0.250869964,4,4,4,0
0.180148339,0.19188951,0.156206013,4,4,4,0
0.766932292,0.850146998,0.325945098,4,4,4,0
0.231164834,0.967087507,0.637169067,4,4,4,0
0.504873828,0.95769501,0.747123595,4,4,4,0
0.748903632,0.322202887,0.204123046,4,4,4,0
0.368850921,0.362738482,0.643821369,4,4,4,0
0.587923578,0.619961404,0.342906636,4,4,4,0
0.657721938,0.028623372,0.735093796,4,4,4,0
0.552092384,0.992310322,0.056295455,4,4,4,0
0.964921236,0.226065895,0.506422435,4,4,4,0
0.534761477,0.148204163,0.498266722,4,4,4,0
0.645190809,0.229071883,0.989415815,4,4,4,0
0.69588769,0.205826693,0.361224351,4,4,4,0
0.804761645,0.516859866,0.701435258,4,4,4,0
0.128431089,0.223127824,0.468646027,4,4,4,0
0.230051697,0.736978038,0.056170358,4,4,4,0
0.751625832,0.391595208,0.242692704,4,4,4,0
0.083874197,0.57412715,0.724875529,4,4,4,0
0.322167459,0.453548821,0.883610761,4,4,4,0
0.754831732,0.391646484,0.671732114,4,4,4,0
0.090670386,0.577243046,0.303165287,4,4,4,0
0.909864138,0.571545842,0.457105609,4,4,4,0
0.256383463,0.634581129,0.582336016,4,4,4,0
0.11716768,0.18648918,0.027284717,4,4,4,0
0.779732679,0.470592272,0.76008671,4,4,4,0
0.244316659,0.529275115,0.87612464,4,4,4,0
0.81543219,0.269585662,0.785648389,4,4,4,0
0.97005105,0.893442293,0.130326965,4,4,4,0
0.438332621,0.845245953,0.28505786,4,4,4,0
0.385234157,0.789198663,0.082555894,4,4,4,0
0.925230874,0.366270587,0.042592681,4,4,4,0
0.682991936,0.908966889,0.92680212,4,4,4,0
0.102170784,0.146529279,0.365922617,4,4,4,0
0.954403548,0.098128888,0.698673471,4,4,4,0
0.762419891,0.330224967,0.868513359,4,4,4,0
0.416823546,0.093147263,0.769435612,4,4,4,0
0.437043738,0.513445276,0.628908945,4,4,4,0
0.181111006,0.138738277,0.35901934,4,4,4,0
0.614263597,0.112450451,0.611408014,4,4,4,0
0.602433757,0.995139083,0.746820584,4,4,4,0
0.803773201,0.54776199,0.477456582,4,4,4,0
0.513195625,0.220260006,0.040905949,4,4,4,0
0.40247616,0.743863474,0.998432935,4,4,4,0
0.330046779,0.298693171,0.516807314,4,4,4,0
0.892183354,0.302979569,0.656826439,4,4,4,0
0.225760584,0.774214565,0.857560225,4,4,4,0
0.587194215,0.357853939,0.679128578,4,4,4,0
0.148046342,0.339057294,0.982699653,4,4,4,0
0.420057631,0.231438308,0.280254738,4,4,4,0
0.314354714,0.55050553,0.164098293,4,4,4,0
0.493161953,0.878081599,0.909269787,4,4,4,0
0.65776332,0.333116343,0.755752675,4,4,4,0
0.970521921,0.025057907,0.390628704,4,4,4,0
0.53028828,0.367472763,0.410796038,4,4,4,0
0.088731861,0.564937588,0.58855272,4,4,4,0
0.222323608,0.071515482,0.711554843,4,4,4,0
0.795996172,0.889180381,0.944343151,4,4,4,0
0.307444101,0.307088084,0.238156558,4,4,4,0
0.353058276,0.220189265,0.532428043,4,4,4,0
0.406074517,0.80591214,0.521202868,4,4,4,0
0.141700453,0.728044612,0.33323622,4,4,4,0
0.833710307,0.331820334,0.101464913,4,4,4,0
0.55270123,0.233072865,0.037564371,4,4,4,0
0.196541479,0.727921827,0.422224128,4,4,4,0
0.878684061,0.487057028,0.986530473,4,4,4,0
0.42307498,0.418760866,0.682770356,4,4,4,0
0.229149863,0.934659836,0.476869761,4,4,4,0
0.857154358,0.681276086,0.403782561,4,4,4,0
0.743783223,0.236303839,0.489537619,4,4,4,0
0.33563249,0.424725328,0.646841631,4,4,4,0
0.884619621,0.460151873,0.055957539,4,4,4,0
0.102249527,0.650254133,0.347527673,4,4,4,0
0.132088046,0.498699323,0.737586633,4,4,4,0
0.29204512,0.320501498,0.450581141,4,4,4,0
0.008179323,0.746520177,0.060500009,4,4,4,0
0.011381832,0.008374716,0.33364545,4,4,4,0
0.763673542,0.90207034,0.606696786,4,4,4,0
0.844944786,0.515856135,0.683840819,4,4,4,0
0.812109129,0.271222371,0.752022282,4,4,4,0
0.501168882,0.980968626,0.243252852,4,4,4,0
0.964589356,0.486204392,0.106738168,4,4,4,0
0.692117443,0.784079878,0.757401505,4,4,4,0
0.929701637,0.90226753,0.281412998,4,4,4,0
0.184490392,0.904559158,0.791917629,4,4,4,0
0.434512209,0.96840065,0.188746128,4,4,4,0
0.199647556,0.601724676,0.481317159,4,4,4,0
0.260003429,0.003723998,0.528387353,4,4,4,0
0.998962948,0.760747332,0.419067033,4,4,4,0
0.82836784,0.216191288,0.221137971,4,4,4,0
